9,Code PaLOUsa 2019,1408,2019-08-22 15:15,2019-08-22 16:15,I suck at estimates (but I'm better than I used to be),Topic-4,Requirements,Tag-9,Development Practices,Speaker-1757,Mike,Hand
9,Code PaLOUsa 2019,1408,2019-08-22 15:15,2019-08-22 16:15,I suck at estimates (but I'm better than I used to be),Topic-4,Requirements,Tag-23,Other,Speaker-1757,Mike,Hand
9,Code PaLOUsa 2019,1408,2019-08-22 15:15,2019-08-22 16:15,I suck at estimates (but I'm better than I used to be),Topic-4,Requirements,Tag-25,Project Management,Speaker-1757,Mike,Hand
9,Code PaLOUsa 2019,1408,2019-08-22 15:15,2019-08-22 16:15,I suck at estimates (but I'm better than I used to be),Topic-4,Requirements,Tag-49,Software Practices,Speaker-1757,Mike,Hand
9,Code PaLOUsa 2019,1411,2019-08-21 09:00,2019-08-21 12:00,Charting a Course to Your Dream Job [Half-Day Workshop],Topic-5,Soft Skills,Tag-20,Soft Skills,Speaker-1935,Kim,Preece
9,Code PaLOUsa 2019,1411,2019-08-21 09:00,2019-08-21 12:00,Charting a Course to Your Dream Job [Half-Day Workshop],Topic-5,Soft Skills,Tag-23,Other,Speaker-1935,Kim,Preece
9,Code PaLOUsa 2019,1411,2019-08-21 09:00,2019-08-21 12:00,Charting a Course to Your Dream Job [Half-Day Workshop],Topic-5,Soft Skills,Tag-44,Career Development,Speaker-1935,Kim,Preece
9,Code PaLOUsa 2019,1411,2019-08-21 09:00,2019-08-21 12:00,Charting a Course to Your Dream Job [Half-Day Workshop],Topic-5,Soft Skills,Tag-20,Soft Skills,Speaker-1695,Cassandra,Faris
9,Code PaLOUsa 2019,1411,2019-08-21 09:00,2019-08-21 12:00,Charting a Course to Your Dream Job [Half-Day Workshop],Topic-5,Soft Skills,Tag-23,Other,Speaker-1695,Cassandra,Faris
9,Code PaLOUsa 2019,1411,2019-08-21 09:00,2019-08-21 12:00,Charting a Course to Your Dream Job [Half-Day Workshop],Topic-5,Soft Skills,Tag-44,Career Development,Speaker-1695,Cassandra,Faris
9,Code PaLOUsa 2019,1413,2019-08-22 12:45,2019-08-22 13:45,It works on my machine!,Topic-1,Application Development,Tag-1,.NET,Speaker-1735,John,Callaway
