1567,2019-08-22 16:30,2019-08-22 17:30,Building resilient mobile apps with NoSQL,Application Development,Android,Rob Hedgpeth
1567,2019-08-22 16:30,2019-08-22 17:30,Building resilient mobile apps with NoSQL,Application Development,Architecture,Rob Hedgpeth
1567,2019-08-22 16:30,2019-08-22 17:30,Building resilient mobile apps with NoSQL,Application Development,Software Practices,Rob Hedgpeth
1567,2019-08-22 16:30,2019-08-22 17:30,Building resilient mobile apps with NoSQL,Application Development,Database,Rob Hedgpeth
1567,2019-08-22 16:30,2019-08-22 17:30,Building resilient mobile apps with NoSQL,Application Development,SQL,Rob Hedgpeth
1568,2019-08-22 09:00,2019-08-22 10:00,Hacking Your Car - Driving Towards a smarter future,Application Development,.NET,Duane Newman
1568,2019-08-22 09:00,2019-08-22 10:00,Hacking Your Car - Driving Towards a smarter future,Application Development,Hardware,Duane Newman
1568,2019-08-22 09:00,2019-08-22 10:00,Hacking Your Car - Driving Towards a smarter future,Application Development,Other,Duane Newman
1569,2019-08-23 11:30,2019-08-23 12:30,Building a Real App with Xamarin.Forms,Application Development,.NET,Duane Newman
1569,2019-08-23 11:30,2019-08-23 12:30,Building a Real App with Xamarin.Forms,Application Development,Cross-Platform,Duane Newman
1569,2019-08-23 11:30,2019-08-23 12:30,Building a Real App with Xamarin.Forms,Application Development,Mobile,Duane Newman
1569,2019-08-23 11:30,2019-08-23 12:30,Building a Real App with Xamarin.Forms,Application Development,Azure,Duane Newman
1570,2019-08-22 12:45,2019-08-22 13:45,Machine Learning made Easy - An Introduction to ML.NET,Application Development,.NET,Alexander Slotte
1571,2019-08-23 11:30,2019-08-23 12:30,Data Science with Python & Friends,Application Development,Other,Douglas Starnes
1571,2019-08-23 11:30,2019-08-23 12:30,Data Science with Python & Friends,Application Development,Python,Douglas Starnes
1572,2019-08-22 12:45,2019-08-22 13:45,Kotlin: What’s in it For You,Application Development,Mobile,Douglas Starnes
1572,2019-08-22 12:45,2019-08-22 13:45,Kotlin: What’s in it For You,Application Development,Android,Douglas Starnes
1573,2019-08-21 09:00,2019-08-21 12:00,Hands On with Data Science with Python and Friends [Half-Day Workshop],Application Development,Other,Douglas Starnes
1573,2019-08-21 09:00,2019-08-21 12:00,Hands On with Data Science with Python and Friends [Half-Day Workshop],Application Development,Python,Douglas Starnes
1574,2019-08-23 15:15,2019-08-23 16:15,The Operation's Burden,Soft Skills,Agile,Dorrin Poorkay
1574,2019-08-23 15:15,2019-08-23 16:15,The Operation's Burden,Soft Skills,Development Practices,Dorrin Poorkay
1574,2019-08-23 15:15,2019-08-23 16:15,The Operation's Burden,Soft Skills,DevOps,Dorrin Poorkay
1574,2019-08-23 15:15,2019-08-23 16:15,The Operation's Burden,Soft Skills,Career Development,Dorrin Poorkay
1575,2019-08-22 15:15,2019-08-22 16:15,I'm Going To Make You Stop Hating CSS.,User Experience,Design (UI/UX/CSS),Lemon ??
1575,2019-08-22 15:15,2019-08-22 16:15,I'm Going To Make You Stop Hating CSS.,User Experience,Web,Lemon ??
1576,2019-08-23 15:15,2019-08-23 16:15,CMS Speed Dating,Application Development,Development Practices,Lemon ??
1576,2019-08-23 15:15,2019-08-23 16:15,CMS Speed Dating,Application Development,PHP,Lemon ??
1576,2019-08-23 15:15,2019-08-23 16:15,CMS Speed Dating,Application Development,Web,Lemon ??
1577,2019-08-22 12:45,2019-08-22 13:45,JSON Web Tokens Suck,Application Development,Security,Randall Degges
1578,2019-08-22 16:30,2019-08-22 17:30,"Useful Cryptography, An Introduction",Application Development,Development Practices,Randall Degges
1578,2019-08-22 16:30,2019-08-22 17:30,"Useful Cryptography, An Introduction",Application Development,Security,Randall Degges
1579,2019-08-23 11:30,2019-08-23 12:30,Intro to Web Assembly and Microsoft Blazor,Application Development,.NET,Phillip Jones
1579,2019-08-23 11:30,2019-08-23 12:30,Intro to Web Assembly and Microsoft Blazor,Application Development,JavaScript,Phillip Jones
1579,2019-08-23 11:30,2019-08-23 12:30,Intro to Web Assembly and Microsoft Blazor,Application Development,WebAssembly,Phillip Jones
1584,2019-08-22 09:00,2019-08-22 10:00,Linear Scaling - Monolith to Microservices and Dataflow,Application Development,Big Data,Shine Garg
1584,2019-08-22 09:00,2019-08-22 10:00,Linear Scaling - Monolith to Microservices and Dataflow,Application Development,Development Practices,Shine Garg
1584,2019-08-22 09:00,2019-08-22 10:00,Linear Scaling - Monolith to Microservices and Dataflow,Application Development,Microservices,Shine Garg
1584,2019-08-22 09:00,2019-08-22 10:00,Linear Scaling - Monolith to Microservices and Dataflow,Application Development,Google Cloud,Shine Garg
1584,2019-08-22 09:00,2019-08-22 10:00,Linear Scaling - Monolith to Microservices and Dataflow,Application Development,Architecture,Shine Garg
1586,2019-08-23 09:00,2019-08-23 10:00,All about JWT's,Application Development,Development Practices,Stephanie Chamblee
1586,2019-08-23 09:00,2019-08-23 10:00,All about JWT's,Application Development,Security,Stephanie Chamblee
1586,2019-08-23 09:00,2019-08-23 10:00,All about JWT's,Application Development,Web,Stephanie Chamblee
1586,2019-08-23 09:00,2019-08-23 10:00,All about JWT's,Application Development,Software Practices,Stephanie Chamblee
1587,2019-08-23 12:45,2019-08-23 13:45,Automated Testing of  ASP.Net Core,Software Testing,.NET,Joe Gardner
1587,2019-08-23 12:45,2019-08-23 13:45,Automated Testing of  ASP.Net Core,Software Testing,Testing,Joe Gardner
1587,2019-08-23 12:45,2019-08-23 13:45,Automated Testing of  ASP.Net Core,Software Testing,Web Services,Joe Gardner
1587,2019-08-23 12:45,2019-08-23 13:45,Automated Testing of  ASP.Net Core,Software Testing,Web,Joe Gardner
1587,2019-08-23 12:45,2019-08-23 13:45,Automated Testing of  ASP.Net Core,Software Testing,Quality Assurance,Joe Gardner
1588,2019-08-22 11:30,2019-08-22 12:30,Resilient Fault Tolerance with the Polly Project,Application Development,.NET,Joe Gardner
1588,2019-08-22 11:30,2019-08-22 12:30,Resilient Fault Tolerance with the Polly Project,Application Development,Cross-Platform,Joe Gardner
1588,2019-08-22 11:30,2019-08-22 12:30,Resilient Fault Tolerance with the Polly Project,Application Development,Development Practices,Joe Gardner
1588,2019-08-22 11:30,2019-08-22 12:30,Resilient Fault Tolerance with the Polly Project,Application Development,Microservices,Joe Gardner
1588,2019-08-22 11:30,2019-08-22 12:30,Resilient Fault Tolerance with the Polly Project,Application Development,Quality Assurance,Joe Gardner
1588,2019-08-22 11:30,2019-08-22 12:30,Resilient Fault Tolerance with the Polly Project,Application Development,Software Practices,Joe Gardner
1589,2019-08-22 11:30,2019-08-22 12:30,Join the CSS Future with CSS Grid,User Experience,Design (UI/UX/CSS),Bryan Robinson
1591,2019-08-22 12:45,2019-08-22 13:45,Background Tasks Without a Separate Service: Hangfire for ASP.NET,Application Development,.NET,Matthew Groves
1591,2019-08-22 12:45,2019-08-22 13:45,Background Tasks Without a Separate Service: Hangfire for ASP.NET,Application Development,Web,Matthew Groves
1591,2019-08-22 12:45,2019-08-22 13:45,Background Tasks Without a Separate Service: Hangfire for ASP.NET,Application Development,Architecture,Matthew Groves
1592,2019-08-23 16:30,2019-08-23 17:30,"Introduction to SQL++ for Big Data: Same Language, More Power",Application Development,Big Data,Matthew Groves
1592,2019-08-23 16:30,2019-08-23 17:30,"Introduction to SQL++ for Big Data: Same Language, More Power",Application Development,Other,Matthew Groves
1592,2019-08-23 16:30,2019-08-23 17:30,"Introduction to SQL++ for Big Data: Same Language, More Power",Application Development,Database,Matthew Groves
1592,2019-08-23 16:30,2019-08-23 17:30,"Introduction to SQL++ for Big Data: Same Language, More Power",Application Development,SQL,Matthew Groves
1594,2019-08-22 16:30,2019-08-22 17:30,Actions & Skills - Creating a Voice,Application Development,IoT,Shannon Beach
1594,2019-08-22 16:30,2019-08-22 17:30,Actions & Skills - Creating a Voice,Application Development,JavaScript,Shannon Beach
1594,2019-08-22 16:30,2019-08-22 17:30,Actions & Skills - Creating a Voice,Application Development,Other,Shannon Beach
1595,2019-08-23 16:30,2019-08-23 17:30,Serverless Application Design,Application Development,Cloud,Mark Gardner
1595,2019-08-23 16:30,2019-08-23 17:30,Serverless Application Design,Application Development,Cross-Platform,Mark Gardner
1595,2019-08-23 16:30,2019-08-23 17:30,Serverless Application Design,Application Development,Microservices,Mark Gardner
1595,2019-08-23 16:30,2019-08-23 17:30,Serverless Application Design,Application Development,Architecture,Mark Gardner
1595,2019-08-23 16:30,2019-08-23 17:30,Serverless Application Design,Application Development,Azure,Mark Gardner
1596,2019-08-22 15:15,2019-08-22 16:15,".NET Everywhere, Building Applications on the Tizen Platform",Application Development,.NET,Jason Robert
1596,2019-08-22 15:15,2019-08-22 16:15,".NET Everywhere, Building Applications on the Tizen Platform",Application Development,IoT,Jason Robert
1596,2019-08-22 15:15,2019-08-22 16:15,".NET Everywhere, Building Applications on the Tizen Platform",Application Development,Other,Jason Robert
1596,2019-08-22 15:15,2019-08-22 16:15,".NET Everywhere, Building Applications on the Tizen Platform",Application Development,Architecture,Jason Robert
1597,2019-08-22 16:30,2019-08-22 17:30,How to Automate API Testing - TDD&BDD,Application Development,DevOps,Pavan Yadlapalli
1597,2019-08-22 16:30,2019-08-22 17:30,How to Automate API Testing - TDD&BDD,Application Development,Quality Assurance,Pavan Yadlapalli
1597,2019-08-22 16:30,2019-08-22 17:30,How to Automate API Testing - TDD&BDD,Application Development,Continuous Development,Pavan Yadlapalli
1599,2019-08-22 10:15,2019-08-22 11:15,A Hero's Journey: Manual Tester to Automation QA,Software Testing,Testing,Alison Hawke
1599,2019-08-22 10:15,2019-08-22 11:15,A Hero's Journey: Manual Tester to Automation QA,Software Testing,Quality Assurance,Alison Hawke
1600,2019-08-23 10:15,2019-08-23 11:15,Building a QA practice from scratch,Software Testing,Testing,Alison Hawke
1600,2019-08-23 10:15,2019-08-23 11:15,Building a QA practice from scratch,Software Testing,Career Development,Alison Hawke
1600,2019-08-23 10:15,2019-08-23 11:15,Building a QA practice from scratch,Software Testing,Quality Assurance,Alison Hawke
1601,2019-08-23 10:15,2019-08-23 11:15,How Microsoft does DevOps,Application Development,Cloud,Paul Hacker
1601,2019-08-23 10:15,2019-08-23 11:15,How Microsoft does DevOps,Application Development,Development Practices,Paul Hacker
1601,2019-08-23 10:15,2019-08-23 11:15,How Microsoft does DevOps,Application Development,DevOps,Paul Hacker
1601,2019-08-23 10:15,2019-08-23 11:15,How Microsoft does DevOps,Application Development,Azure,Paul Hacker
1602,2019-08-23 12:45,2019-08-23 13:45,Continuous Delivery with Azure Pipelines,Application Development,Cloud,Paul Hacker
1602,2019-08-23 12:45,2019-08-23 13:45,Continuous Delivery with Azure Pipelines,Application Development,Development Practices,Paul Hacker
1602,2019-08-23 12:45,2019-08-23 13:45,Continuous Delivery with Azure Pipelines,Application Development,Continuous Development,Paul Hacker
1602,2019-08-23 12:45,2019-08-23 13:45,Continuous Delivery with Azure Pipelines,Application Development,Azure,Paul Hacker
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Development Practices,Jordan Paris
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Testing,Jordan Paris
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Web,Jordan Paris
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Quality Assurance,Jordan Paris
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Development Practices,Daniel Davis
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Testing,Daniel Davis
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Web,Daniel Davis
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Quality Assurance,Daniel Davis
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Development Practices,Shamir Patel
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Testing,Shamir Patel
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Web,Shamir Patel
1604,2019-08-23 16:30,2019-08-23 17:30,QA on Autopilot: Approaches To Web Automation Testing With Selenium,Software Testing,Quality Assurance,Shamir Patel
1605,2019-08-23 10:15,2019-08-23 11:15,Refactoring Your Health,Soft Skills,Soft Skills,David Merk
1605,2019-08-23 10:15,2019-08-23 11:15,Refactoring Your Health,Soft Skills,Other,David Merk
1605,2019-08-23 10:15,2019-08-23 11:15,Refactoring Your Health,Soft Skills,Soft Skills,Tony Thigpen
1605,2019-08-23 10:15,2019-08-23 11:15,Refactoring Your Health,Soft Skills,Other,Tony Thigpen
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,.NET,David Merk
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Development Practices,David Merk
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Microservices,David Merk
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Career Development,David Merk
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Architecture,David Merk
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Software Practices,David Merk
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,.NET,Anthony Neace
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Development Practices,Anthony Neace
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Microservices,Anthony Neace
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Career Development,Anthony Neace
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Architecture,Anthony Neace
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Software Practices,Anthony Neace
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,.NET,Scott Schuenemeyer
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Development Practices,Scott Schuenemeyer
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Microservices,Scott Schuenemeyer
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Career Development,Scott Schuenemeyer
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Architecture,Scott Schuenemeyer
1606,2019-08-21 09:00,2019-08-21 12:00,Microservices in a Day Using .NET Core and AWS (Part 1) [Half-Day Workshop],Application Development,Software Practices,Scott Schuenemeyer
1610,2019-08-23 09:00,2019-08-23 10:00,Docker for Testers,Software Testing,DevOps,Philip Bailey
1610,2019-08-23 09:00,2019-08-23 10:00,Docker for Testers,Software Testing,Testing,Philip Bailey
1610,2019-08-23 09:00,2019-08-23 10:00,Docker for Testers,Software Testing,Containers,Philip Bailey
1610,2019-08-23 09:00,2019-08-23 10:00,Docker for Testers,Software Testing,Docker,Philip Bailey
1612,2019-08-22 15:15,2019-08-22 16:15,DotNetCore Testing Made Easy with ACI (Azure Container Instances),Software Testing,Containers,Matthew Burleigh
1612,2019-08-22 15:15,2019-08-22 16:15,DotNetCore Testing Made Easy with ACI (Azure Container Instances),Software Testing,Docker,Matthew Burleigh
1612,2019-08-22 15:15,2019-08-22 16:15,DotNetCore Testing Made Easy with ACI (Azure Container Instances),Software Testing,Quality Assurance,Matthew Burleigh
1612,2019-08-22 15:15,2019-08-22 16:15,DotNetCore Testing Made Easy with ACI (Azure Container Instances),Software Testing,Software Practices,Matthew Burleigh
1614,2019-08-23 15:15,2019-08-23 16:15,Use the Next-Generation of Speech Recognition to Enhance Your Apps,Application Development,.NET,Mike Branstein
1614,2019-08-23 15:15,2019-08-23 16:15,Use the Next-Generation of Speech Recognition to Enhance Your Apps,Application Development,Other,Mike Branstein
1614,2019-08-23 15:15,2019-08-23 16:15,Use the Next-Generation of Speech Recognition to Enhance Your Apps,Application Development,Web,Mike Branstein
1614,2019-08-23 15:15,2019-08-23 16:15,Use the Next-Generation of Speech Recognition to Enhance Your Apps,Application Development,Azure,Mike Branstein
1615,2019-08-23 12:45,2019-08-23 13:45,Grow your own digital accessibility process,User Experience,Accessibility,Fen Slattery
1616,2019-08-23 09:00,2019-08-23 10:00,Cognative Biases and You,Soft Skills,Soft Skills,Dustin Doom
1617,2019-08-22 09:00,2019-08-22 10:00,I Told You to Stand Still ! (Motion Detection Web App with JavaScript),Application Development,Hardware,Aydin Akcasu
1617,2019-08-22 09:00,2019-08-22 10:00,I Told You to Stand Still ! (Motion Detection Web App with JavaScript),Application Development,JavaScript,Aydin Akcasu
1617,2019-08-22 09:00,2019-08-22 10:00,I Told You to Stand Still ! (Motion Detection Web App with JavaScript),Application Development,Other,Aydin Akcasu
1617,2019-08-22 09:00,2019-08-22 10:00,I Told You to Stand Still ! (Motion Detection Web App with JavaScript),Application Development,Web,Aydin Akcasu
1618,2019-08-22 09:00,2019-08-22 10:00,People Networking 1100101,Soft Skills,Soft Skills,Debbie Ryan
1618,2019-08-22 09:00,2019-08-22 10:00,People Networking 1100101,Soft Skills,Career Development,Debbie Ryan
1618,2019-08-22 09:00,2019-08-22 10:00,People Networking 1100101,Soft Skills,Soft Skills,Jim Everett
1618,2019-08-22 09:00,2019-08-22 10:00,People Networking 1100101,Soft Skills,Career Development,Jim Everett
1622,2019-08-21 18:00,2019-08-21 19:30,Demystifying accessibility,Application Development,Accessibility,Gianugo Rabellino
1623,2019-08-22 10:15,2019-08-22 11:15,A case study in accessibility,Application Development,JavaScript,Sarah Higley
1623,2019-08-22 10:15,2019-08-22 11:15,A case study in accessibility,Application Development,Accessibility,Sarah Higley
1623,2019-08-22 10:15,2019-08-22 11:15,A case study in accessibility,Application Development,Web,Sarah Higley
1624,2019-08-22 11:30,2019-08-22 12:30,Place your microservices / API within the database server,Application Development,DevOps,Matthew Von-Maszewski
1624,2019-08-22 11:30,2019-08-22 12:30,Place your microservices / API within the database server,Application Development,JavaScript,Matthew Von-Maszewski
1624,2019-08-22 11:30,2019-08-22 12:30,Place your microservices / API within the database server,Application Development,Database,Matthew Von-Maszewski
1625,2019-08-23 12:45,2019-08-23 13:45,OAuth 2.0 and OpenID Connect In Plain English,Application Development,Security,Lee Brandt
1627,2019-08-23 11:30,2019-08-23 12:30,Design Systems & Pattern Libraries,User Experience,Design (UI/UX/CSS),Brooke Neace
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Design (UI/UX/CSS),Matt Plappert
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Development Practices,Matt Plappert
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Testing,Matt Plappert
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Software Practices,Matt Plappert
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Design (UI/UX/CSS),Humana Experience Center
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Development Practices,Humana Experience Center
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Testing,Humana Experience Center
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Software Practices,Humana Experience Center
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Design (UI/UX/CSS),Zachary Stout
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Development Practices,Zachary Stout
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Testing,Zachary Stout
1629,2019-08-23 14:00,2019-08-23 15:00,Human-Centered Design: Build Products That People Really Want,User Experience,Software Practices,Zachary Stout
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Development Practices,Lawrence Middleton
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Project Management,Lawrence Middleton
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Software Practices,Lawrence Middleton
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Development Practices,Chris Greenlee
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Project Management,Chris Greenlee
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Software Practices,Chris Greenlee
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Development Practices,Tom Carter
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Project Management,Tom Carter
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Software Practices,Tom Carter
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Development Practices,Humana Experience Center
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Project Management,Humana Experience Center
1630,2019-08-22 14:00,2019-08-22 15:00,Balanced Team Approach to Development,Application Development,Software Practices,Humana Experience Center
1631,2019-08-21 09:00,2019-08-21 12:00,eXtreme Programming: a hands-on workshop [Full-Day Workshop],Application Development,Testing,Jason McKee
1631,2019-08-21 09:00,2019-08-21 12:00,eXtreme Programming: a hands-on workshop [Full-Day Workshop],Application Development,Quality Assurance,Jason McKee
1631,2019-08-21 09:00,2019-08-21 12:00,eXtreme Programming: a hands-on workshop [Full-Day Workshop],Application Development,Software Practices,Jason McKee
1631,2019-08-21 09:00,2019-08-21 12:00,eXtreme Programming: a hands-on workshop [Full-Day Workshop],Application Development,Testing,Humana Experience Center
1631,2019-08-21 09:00,2019-08-21 12:00,eXtreme Programming: a hands-on workshop [Full-Day Workshop],Application Development,Quality Assurance,Humana Experience Center
1631,2019-08-21 09:00,2019-08-21 12:00,eXtreme Programming: a hands-on workshop [Full-Day Workshop],Application Development,Software Practices,Humana Experience Center
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,Cloud,Tom Carter
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,Development Practices,Tom Carter
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,JavaScript,Tom Carter
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,Microservices,Tom Carter
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,AWS,Tom Carter
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,Cloud,Humana Experience Center
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,Development Practices,Humana Experience Center
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,JavaScript,Humana Experience Center
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,Microservices,Humana Experience Center
1632,2019-08-23 14:00,2019-08-23 15:00,"Serverless: ""WHERE'S THE COMPUTER??!?!""",Application Development,AWS,Humana Experience Center
1633,2019-08-22 14:00,2019-08-22 15:00,Intro to VueJS and Test Driven Development,Application Development,Development Practices,Chris Burgin
1633,2019-08-22 14:00,2019-08-22 15:00,Intro to VueJS and Test Driven Development,Application Development,JavaScript,Chris Burgin
1633,2019-08-22 14:00,2019-08-22 15:00,Intro to VueJS and Test Driven Development,Application Development,Testing,Chris Burgin
1633,2019-08-22 14:00,2019-08-22 15:00,Intro to VueJS and Test Driven Development,Application Development,Development Practices,Humana Experience Center
1633,2019-08-22 14:00,2019-08-22 15:00,Intro to VueJS and Test Driven Development,Application Development,JavaScript,Humana Experience Center
1633,2019-08-22 14:00,2019-08-22 15:00,Intro to VueJS and Test Driven Development,Application Development,Testing,Humana Experience Center
1634,2019-08-23 14:00,2019-08-23 15:00,NativeScript Infinity Gauntlet : Mobile Endgame,Application Development,Mobile,Tyler Blake
1634,2019-08-23 14:00,2019-08-23 15:00,NativeScript Infinity Gauntlet : Mobile Endgame,Application Development,Mobile,FocustApps  [SPONSOR]
1635,2019-08-22 09:00,2019-08-22 10:00,The Fundamental Laws of Software Development,Project Management,Development Practices,Matthew Jones
1635,2019-08-22 09:00,2019-08-22 10:00,The Fundamental Laws of Software Development,Project Management,Career Development,Matthew Jones
1635,2019-08-22 09:00,2019-08-22 10:00,The Fundamental Laws of Software Development,Project Management,Software Practices,Matthew Jones
1636,2019-08-23 10:15,2019-08-23 11:15,From Horror Story to Fairy Tale: Writing code people want to read,Application Development,Development Practices,Michael Dowden
1636,2019-08-23 10:15,2019-08-23 11:15,From Horror Story to Fairy Tale: Writing code people want to read,Application Development,Software Practices,Michael Dowden
1637,2019-08-23 09:00,2019-08-23 10:00,DI Why? Getting a Grip on Dependency Injection,Application Development,.NET,Jeremy Clark
1637,2019-08-23 09:00,2019-08-23 10:00,DI Why? Getting a Grip on Dependency Injection,Application Development,Software Practices,Jeremy Clark
1640,2019-08-22 10:15,2019-08-22 11:15,Deep Learning with Python & Friends,Application Development,Python,Douglas Starnes
1641,2019-08-22 15:15,2019-08-22 16:15,A Developer’s Guide To Docker,Application Development,Docker,Lee Brandt
1642,2019-08-22 14:00,2019-08-22 15:00,Top 5 Architecture Patterns,Application Development,Architecture,Jim Everett
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,.NET,Austyn Hill
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Development Practices,Austyn Hill
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,DevOps,Austyn Hill
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Java,Austyn Hill
1647,2019-08-22 14:00,2019-08-22 15:00,Board Game Break With The Software Guild,Soft Skills,Soft Skills,Austyn Hill
